,0
48966,80458324
48967,6140502
48968,25801302
48969,438940248
48970,9417305
48971,269333082
48972,80065117
48973,150712925
48974,289780321
48975,582333034
48976,269333100
48977,22393453
48978,6664813
48979,21213809
48980,391230068
48981,236827256
48982,265794169
48983,613134969
48984,307475069
48985,153465474
48986,349811334
48987,48870023
48988,207205000
48989,181383822
48990,298693263
48991,432517778
48992,209302162
48993,153858710
48994,125022871
48995,304067228
48996,179810974
48997,414036638
48998,497398430
48999,17281698
49000,162509475
49001,41398948
49002,227652261
49003,420852391
49004,358855335
49005,549696170
49006,137212590
49007,320189102
49008,313242290
49009,71938742
49010,230535862
49011,603697850
49012,300004027
49013,55292605
49014,33010369
49015,281916098
49016,565555909
49017,748139205
49018,392671945
49019,465941193
49020,183874250
49021,99463883
49022,188330703
49023,60535504
49024,346534613
49025,144028377
49026,194884314
49027,63681243
49028,293843676
49029,61715162
49030,36549338
49031,485470938
49032,321237728
49033,298431198
49034,64336602
49035,325300963
49036,39564008
49037,735294185
49038,306557674
49039,699380461
49040,18330349
49041,174306031
49042,132756208
49043,274969326
49044,183350002
49045,17937143
49046,373011193
49047,334213883
49048,360821499
49049,75739900
49050,747352829
49051,399487743
49052,50311931
49053,6796031
49054,299086594
49055,136688386
49056,324121348
49057,114668291
49058,507753213
49059,348893959
49060,395424521
49061,344568586
49062,21476118
49063,42185504
49064,121090848
49065,304329507
49066,322679589
49067,115192614
49068,536458023
49069,325825320
49070,424522535
49071,246657833
49072,387560231
49073,45200179
49074,2339636
49075,4436791
49076,269857595
49077,304198463
49078,564114240
49079,41923395
49080,268940099
49081,445756230
49082,40612679
49083,224375626
49084,131838795
49085,621261644
49086,44282700
49087,48345935
49088,309572433
49089,92386131
49090,387298133
49091,474461016
49092,367244121
49093,439989082
49094,228701018
49095,24359773
49096,746566493
49097,33272669
49098,513520480
49099,296727394
49100,208253794
49101,91730789
49102,383759206
49103,32617319
49104,133280618
49105,307082092
49106,63288173
49107,330150764
49108,51622772
49109,461484917
49110,155038582
49111,448377716
49112,298169208
49113,384283513
49114,318616440
49115,94876538
49116,330806136
49117,383366012
49118,24097662
49119,526627710
49120,200520574
49121,176796544
49122,122401670
49123,107721607
49124,22262663
49125,430814089
49126,248755089
49127,186495891
49128,324252565
49129,173781917
49130,160674719
49131,13087652
49132,261338022
49133,524006311
49134,223851436
49135,409580461
49136,194491310
49137,372487086
49138,13087663
49139,271823793
49140,338015148
49141,357544880
49142,457159604
49143,350991285
49144,297776050
49145,1815484
49146,462009278
49147,24490944
49148,751416257
49149,12825539
49150,274445254
49151,138130376
49152,620213192
49153,159888332
49154,32486349
49155,7713747
49156,282178518
49157,69579736
49158,193573848
49159,315864026
49160,183088091
49161,200520666
49162,258847709
49163,113751006
49164,147698653
49165,75609065
49166,150975466
49167,570536939
49168,367375340
49169,191476717
49170,253604853
49171,131445756
49172,157922302
49173,98546687
49174,295678976
49175,146256899
49176,611169286
49177,590459911
49178,48215048
49179,613921799
49180,215069706
49181,477213712
49182,653636625
49183,296596497
49184,168145939
49185,4174867
49186,500020245
49187,186364949
49188,13743126
49189,283096089
49190,212055069
49191,581153823
49192,27898911
49193,511161379
49194,142980132
49195,69186597
49196,465024036
49197,360035368
49198,452047913
49199,461747241
49200,6272042
49201,252818476
49202,428848172
49203,228176942
49204,113751088
49205,68400178
49206,18592819
49207,319403058
49208,182957107
49209,556250166
49210,139703346
49211,75347001
49212,405910588
49213,156873795
49214,710128708
49215,64468037
49216,382579782
49217,549303368
49218,213759049
49219,186496076
49220,54899791
49221,25932885
49222,71152725
49223,43103326
49224,212186206
49225,41792609
49226,133543014
49227,155825254
49228,30913644
49229,223065197
49230,238269548
49231,17937517
49232,3257457
49233,618640504
49234,107459705
49235,18592888
49236,360821880
49237,501724296
49238,95925385
49239,241939596
49240,40613008
49241,29734033
49242,154907793
49243,263173267
49244,397653137
49245,248886421
49246,319796375
49247,556381335
49248,617731172
49249,353219739
49250,392934558
49251,50050208
49252,313242791
49253,140620970
49254,612742315
49255,278901932
49256,349811883
49257,1815722
49258,185840810
49259,5223601
49260,438285493
49261,172209336
49262,90158266
49263,161068223
49264,368555200
49265,615888064
49266,86881473
49267,446280899
49268,531739843
49269,509195461
49270,4437183
49271,56734919
49272,538293450
49273,9811146
49274,672642252
49275,383366350
49276,132756688
49277,321762514
49278,539079893
49279,41923802
49280,711177439
49281,711570656
49282,30913760
49283,30651615
49284,69973218
49285,76788966
49286,348108007
49287,450082026
49288,120042733
49289,368555249
49290,327267570
49291,99726578
49292,25015539
49293,319534329
49294,303674619
49295,26719487
49296,40088831
49297,12432641
49298,246527240
49299,257144074
49300,85701899
49301,127382795
49302,233551120
49303,4044049
49304,708293906
49305,79541520
49306,190428436
49307,219919642
49308,63288606
49309,84784415
49310,62764322
49311,170505506
49312,288994594
49313,354792742
49314,264221997
49315,197637423
49316,242201904
49317,416396598
49318,251376951
49319,229619000
49320,317437241
49321,188593467
49322,291222843
49323,573814076
49324,118207806
49325,151762237
49326,40088892
49327,552842570
49328,5485899
49329,8500558
49330,63944016
49331,158315863
49332,239449432
49333,3650903
49334,93697371
49335,147174749
49336,144291166
49337,68400477
49338,356889952
49339,289650019
49340,168277348
49341,257537379
49342,141145447
49343,137737577
49344,498578795
49345,138917229
49346,1684848
49347,163558774
49348,29865335
49349,379565433
49350,225817977
49351,65516921
49352,219395452
49353,21476735
49354,258848127
49355,388216192
49356,652588417
49357,163820933
49358,252818830
49359,63944079
49360,573552018
49361,316781977
49362,348632474
49363,296859038
49364,330544553
49365,5879209
49366,210744745
49367,195278252
49368,298825134
49369,89634224
49370,54244785
49371,612873650
49372,162641333
49373,285586871
49374,256488888
49375,90158521
49376,202094008
49377,65385915
49378,170636738
49379,271693251
49380,111261129
49381,269596106
49382,234730956
49383,330675660
49384,583906769
49385,335263187
49386,43365845
49387,107722198
49388,150451673
49389,561493470
49390,55555555
49391,615101924
49392,165000679
49393,543274476
49394,689681900
49395,566736369
49396,298694130
49397,521909748
49398,576697850
49399,88454651
49400,512865792
49401,67483137
49402,33011202
49403,21214725
49404,76658185
49405,271693325
49406,471447058
49407,20035091
49408,211006996
49409,350205459
49410,313374228
49411,416658967
49412,365278744
49413,94352922
49414,18724378
49415,633452058
49416,180205085
49417,389264929
49418,86226467
49419,18855460
49420,222148133
49421,260552229
49422,330806823
49423,439727656
49424,159233577
49425,513652265
49426,305509930
49427,10204716
49428,283751981
49429,177190439
49430,555333165
49431,53851696
49432,288601650
49433,133674546
49434,42317370
49435,422295103
49436,459650623
49437,3388994
49438,102217284
49439,309573190
49440,69449286
49441,310097481
49442,136033868
49443,200390220
49444,10204750
49445,30651984
49446,165918288
49447,199997010
49448,8894035
49449,342734422
49450,194229847
49451,40875611
49452,80066140
49453,14923356
49454,163559005
49455,198424157
49456,139179618
49457,250721890
49458,98547301
49459,346535525
49460,151762535
49461,40744549
49462,453359212
49463,713930351
49464,48477807
49465,135640692
49466,748140152
49467,183088760
49468,38909561
49469,615495296
49470,695842434
49471,206812804
49472,242071173
49473,3651209
49474,73905801
49475,283621004
49476,19379854
49477,587576975
49478,28685970
49479,126858898
49480,222017174
49481,351909526
49482,9025174
49483,233682589
49484,201832095
49485,64861860
49486,117159591
49487,154646185
49488,577877674
49489,756397739
49490,309704364
49491,109295278
49492,53196463
49493,416134833
49494,55162550
49495,544978616
49496,207599290
49497,307082938
49498,621262524
49499,23180992
49500,95794880
49501,305379010
49502,70366918
49503,199734984
49504,221361866
49505,27506381
49506,76396237
49507,31438541
49508,191215312
49509,573945552
49510,79541970
49511,223065810
49512,557168346
49513,87930589
49514,7714526
49515,266057438
49516,53792787
49517,165656291
49518,411940580
49519,463976163
49520,558085860
49521,582072039
49522,35370726
49523,426096357
49524,310884077
49525,554546926
49526,36026097
49527,207599354
49528,156874491
49529,573028092
49530,278902529
49531,505526020
49532,509589258
49533,489404171
49534,137475860
49535,38647590
49536,36288299
49537,320976684
49538,30521132
49539,582203183
49540,457553714
49541,27899699
49542,692696883
49543,354531123
49544,642496311
49545,433698617
49546,91862843
49547,2996027
49548,276281149
49549,321238847
49550,363968319
49551,672118597
49552,569620300
49553,355841869
49554,35895119
49555,141539153
49556,560183121
49557,180205393
49558,272480085
49559,312457050
49560,53065563
49561,172734301
49562,27506527
49563,34060130
49564,433960802
49565,72464231
49566,511293288
49567,312850284
49568,563984237
49569,401454958
49570,197113711
49571,16889713
49572,12433266
49573,145471347
49574,493074292
49575,61323135
49576,153073538
49577,48740227
49578,573421445
49579,3782533
49580,358856584
49581,3782543
49582,335656848
49583,559789976
49584,246265753
49585,581679001
49586,226998174
49587,253474718
49588,290305956
49589,271169445
49590,225818534
49591,32749476
49592,94091176
49593,47822758
49594,617854891
49595,570406829
49596,107722670
49597,45594543
49598,180860847
49599,147306417
49600,82818999
49601,14530489
49602,357545917
49603,207992770
49604,307607497
49605,205895626
49606,25933772
49607,138524622
49608,99334096
49609,280606675
49610,199604180
49611,35895253
49612,176273372
49613,191084509
49614,215857122
49615,506574823
49616,10467304
49617,463976427
49618,606058477
49619,20559859
49620,11253748
49621,14137333
49622,3258356
49623,648525822
49624,414693375
49625,234207232
49626,231454723
49627,636860424
49628,46381064
49629,158709771
49630,120961037
49631,2209805
49632,4831251
49633,193443862
49634,100513819
49635,219920414
49636,90421279
49637,270252065
49638,102086692
49639,280344613
49640,259897384
49641,239581225
49642,251246634
49643,545241130
49644,304199720
49645,139049005
49646,39303216
49647,68794418
49648,141408311
49649,407484471
49650,88062007
49651,157005883
49652,358856774
49653,162773064
49654,152025161
49655,284538954
49656,537901132
49657,14923852
49658,126203982
49659,45725776
49660,163952722
49661,92125270
49662,157136984
49663,343914588
49664,314423390
49665,225163360
49666,46119009
49667,136951912
49668,484423785
49669,211400810
49670,1030251
49671,184924268
49672,7714925
49673,69187694
49674,193443951
49675,187676786
49676,218871923
49677,425965682
49678,412727419
49679,254261373
49680,157399167
49681,244693120
49682,12433537
49683,17938562
49684,177977475
49685,106674307
49686,132495495
49687,3913867
49688,42186892
49689,144816270
49690,31963279
49691,297253008
49692,144685198
49693,107722901
49694,38123669
49695,78756004
49696,101824679
49697,144160935
49698,473282727
49699,124500144
49700,447985845
49701,136689850
49702,29079739
49703,146127035
49704,223328450
49705,508278979
49706,252819655
49707,161069255
49708,224377033
49709,166443209
49710,25147595
49711,8632520
49712,82819279
49713,509327568
49714,521124050
49715,171817170
49716,306559188
49717,539343065
49718,249411804
49719,273660126
49720,197900512
49721,15317217
49722,29341923
49723,183351531
49724,95009008
49725,439597300
49726,576698614
49727,384153847
49728,156481785
49729,443136251
49730,421902588
49731,218609915
49732,278640898
49733,241154313
49734,390052107
49735,343521549
49736,395426063
49737,160151824
49738,151107855
49739,212973844
49740,98547988
49741,24754455
49742,498710808
49743,557299993
49744,301840664
49745,418494757
49746,163559718
49747,43759913
49748,331200812
49749,206551344
49750,250984753
49751,234076466
49752,46381362
49753,162642229
49754,266582325
49755,523352379
49756,14399806
49757,492288319
49758,27244865
49759,269203777
49760,152418625
49761,138393924
49762,42187073
49763,565164353
49764,47561027
49765,95795528
49766,40483147
49767,49658187
49768,389265741
49769,70105434
49770,263567710
49771,342604130
49772,299088227
49773,135117156
49774,660322661
49775,144292204
49776,371964270
49777,51493231
49778,203667824
49779,81901939
49780,307476852
49781,368687478
49782,257145207
49783,355055996
49784,539343230
49785,188856705
49786,756005251
49787,473151880
49788,547076490
49789,82819466
49790,347322765
49791,176929166
49792,74037645
49793,23706001
49794,284014994
49795,296335766
49796,147175831
49797,132364696
49798,191216025
49799,126204313
49800,66828700
49801,675527074
49802,33798565
49803,615102891
49804,170375605
49805,300792246
49806,521517497
49807,507886014
49808,351648194
49809,22526404
49810,136559048
49811,26065353
49812,617855435
49813,24623564
49814,63420877
49815,275626446
49816,185317840
49817,174045648
49818,241809874
49819,455981521
49820,170375641
49821,67090908
49822,395033054
49823,193968609
49824,206158305
49825,604748259
49826,94353892
49827,23312867
49828,311671273
49829,223066603
49830,476428780
49831,199080435
49832,110344692
49833,570669562
49834,144292354
49835,18070019
49836,33798661
49837,318618117
49838,99072521
49839,146913803
49840,444971537
49841,4569622
49842,337885721
49843,601995804
49844,150977053
49845,530823710
49846,571718175
49847,353221149
49848,346405409
49849,5224993
49850,45201955
49851,3652134
49852,93436462
49853,489798190
49854,478526000
49855,352696880
49856,83343925
49857,222280248
49858,137869885
49859,23968329
49860,314686025
49861,8370763
49862,152943180
49863,443791945
49864,310491726
49865,442874446
49866,304593489
49867,223066710
49868,611301978
49869,73513562
49870,108116574
49871,202750559
49872,668318302
49873,174307936
49874,66566758
49875,137607783
49876,468040296
49877,476297837
49878,154516083
49879,576698996
49880,142326389
49881,183745142
49882,681687669
49883,140229246
49884,32881279
49885,334871167
49886,399882881
49887,26983041
49888,321108610
49889,385202819
49890,1424005
49891,35764870
49892,239712901
49893,55556735
49894,92781193
49895,135772810
49896,284932746
49897,140098190
49898,15710863
49899,414694034
49900,382319256
49901,449821336
49902,19380890
49903,40352413
49904,228702877
49905,333036189
49906,111262366
49907,350993060
49908,498449060
49909,91339431
49910,225032872
49911,356760235
49912,695843499
49913,221493931
49914,91863727
49915,456374959
49916,406567603
49917,192002740
49918,190036663
49919,615365307
49920,132364988
49921,79674044
49922,179026624
49923,299612868
49924,499235533
49925,310753999
49926,102349520
49927,557038288
49928,136821458
49929,192527064
49930,440777435
49931,323467998
49932,266058463
49933,615758560
49934,452704995
49935,11778790
49936,101169896
49937,170375914
49938,314424042
49939,87276268
49940,2472686
49941,306821877
49942,387037942
49943,314292983
49944,31308536
49945,151632630
49946,208255751
49947,3521287
49948,559266567
49949,153729802
49950,425310987
49951,331987726
49952,527416079
49953,633977615
49954,121223962
49955,114539294
49956,2734879
49957,130661152
49958,271039263
49959,60144416
49960,751811365
49961,517978919
49962,157793064
49963,308394796
49964,312982319
49965,185973551
49966,71285555
49967,189119284
49968,306428725
49969,63814452
49970,139180862
49971,123452222
49972,294763329
49973,458210115
49974,1293123
49975,158448453
49976,557300551
49977,1030985
49978,34454345
49979,672774988
49980,196721485
49981,144423758
49982,347978577
49983,631880530
49984,361085783
49985,238402394
49986,203144029
49987,35896163
49988,216251236
49989,420068197
49990,319929193
49991,573029232
49992,284015475
49993,84261748
49994,17546101
49995,114277237
49996,82951030
49997,186891129
49998,465812346
49999,2997113
50000,154516346
50001,320060289
50002,462535556
50003,108247942
50004,615889799
50005,208780168
50006,22657930
50007,20953994
50008,95927180
50009,687717262
50010,5094289
50011,50445202
50012,185711507
50013,131971991
50014,145210264
50015,257276825
50016,258980762
50017,510507931
50018,169851806
50019,475904928
50020,86227874
50021,350337955
50022,386251683
50023,20298661
50024,134593444
50025,158448551
50026,109820839
50027,317701026
50028,180075439
50029,132627380
50030,646429620
50031,220183483
50032,258063294
50033,752597952
50034,515881921
50035,714324929
50036,219528133
50037,525319111
50038,7715784
50039,307739595
50040,205634507
50041,532265933
50042,41925582
50043,239844302
50044,40745933
50045,602913746
50046,196197332
50047,7846870
50048,281263064
50049,430423002
50050,198556638
50051,594656226
50052,87800803
50053,326876138
50054,92388331
50055,316783596
50056,535018475
50057,552057841
50058,719174641
50059,21609459
50060,18201588
50061,321764339
50062,444185590
50063,256621553
50064,508279801
50065,191609850
50066,331856894
50067,334478335
50068,148880384
50069,134593535
50070,465550337
50071,374586372
50072,747224071
50073,479312907
50074,559922188
50075,192134157
50076,317307917
50077,754957328
50078,500808720
50079,174439442
50080,322944019
50081,152550420
50082,204586005
50083,213105686
50084,249150487
50085,241155096
50086,151763991
50087,98941985
50088,81509410
50089,506838051
50090,19643428
50091,9026601
50092,533969964
50093,375634992
50094,181910578
50095,51756084
50096,391232577
50097,3783747
50098,322944068
50099,145734723
50100,109296712
50101,361217097
50102,168672331
50103,431602765
50104,371047503
50105,467909712
50106,736738385
50107,12303441
50108,470924368
50109,58440789
50110,619297877
50111,3914837
50112,337624157
50113,567262303
50114,647609440
50115,521911393
50116,137870433
50117,313900131
50118,572898408
50119,22396010
50120,407485548
50121,377601133
50122,490060917
50123,430423160
50124,596622459
50125,323206275
50126,436452487
50127,12958856
50128,107199629
50129,325041295
50130,579644171
50131,180731025
50132,19119251
50133,139312275
50134,639745173
50135,81378455
50136,333429914
50137,26983578
50138,26066076
50139,287947934
50140,459914399
50141,200260768
50142,71285921
50143,153336992
50144,96976040
50145,212188332
50146,3914931
50147,239451319
50148,421903549
50149,272612541
50150,44154049
50151,66043074
50152,233290946
50153,472628431
50154,306953432
50155,23575768
50156,95010009
50157,568704219
50158,25279710
50159,85310689
50160,45858019
50161,269466858
50162,9157869
50163,71548141
50164,368426225
50165,188988658
50166,470924531
50167,214285555
50168,104840436
50169,142982390
50170,83868916
50171,317308150
50172,417709306
50173,616414460
50174,29605117
50175,729398524
50176,288079113
50177,144817422
50178,455195922
50179,14400786
50180,507493653
50181,9944347
50182,161987870
50183,181648671
50184,11910430
50185,175619363
50186,194493735
50187,300793127
50188,37207337
50189,132365608
50190,35896616
50191,194362663
50192,371047720
50193,297385263
50194,160546096
50195,618249521
50196,551009584
50197,655211827
50198,48217396
50199,152812852
50200,229358900
50201,271564087
50202,24493360
50203,646167866
50204,269204796
50205,251641148
50206,384417086
50207,29605181
50208,193576259
50209,2342215
50210,429636936
50211,159890761
50212,401718605
50213,270122322
50214,14400855
50215,12434776
50216,58703191
50217,275627354
50218,21609818
50219,11779423
50220,81640799
50221,172997985
50222,227786079
50223,477085028
50224,316521828
50225,275627366
50226,255835496
50227,47693160
50228,18726250
50229,475905387
50230,295943531
50231,15842677
50232,133938554
50233,220839293
50234,239058308
50235,374717832
50236,7716237
50237,71024020
50238,287423892
50239,47562133
50240,151895448
50241,62504345
50242,16760218
50243,90422683
50244,122666396
50245,267369885
50246,215858591
50247,638565793
50248,18595233
50249,707902884
50250,230014372
50251,87014822
50252,436714923
50253,199605680
50254,223067569
50255,456768947
50256,497794484
50257,51363255
50258,139443640
50259,227786169
50260,125550011
50261,121224636
50262,274972092
50263,410893760
50264,45465025
50265,373669314
50266,100253123
50267,92782021
50268,375635397
50269,56344005
50270,553106890
50271,527154635
50272,245218767
50273,378781140
50274,264355291
50275,10075615
50276,247184863
50277,63815137
50278,503692770
50279,325172709
50280,682343909
50281,526368232
50282,295943658
50283,238665195
50284,159366634
50285,18726381
50286,2735598
50287,439729647
50288,457031149
50289,527285745
50290,248364523
50291,1424883
50292,621657592
50293,161332731
50294,548257281
50295,181911043
50296,12566021
50297,407617030
50298,51625479
50299,296992263
50300,22527495
50301,193707530
50302,571588108
50303,178765326
50304,720485905
50305,301055507
50306,265797150
50307,7978526
50308,433045026
50309,3915305
50310,8240681
50311,24886825
50312,34192942
50313,29474351
50314,9158195
50315,367771187
50316,102350392
50317,166837818
50318,495828539
50319,682868285
50320,223854145
50321,333692482
50322,47431235
50323,177585737
50324,104185418
50325,234733130
50326,613137996
50327,16629327
50328,651935317
50329,327401047
50330,37207640
50331,7847513
50332,40746586
50333,701611612
50334,148094562
50335,138002019
50336,40222308
50337,409976420
50338,45989480
50339,537378409
50340,208518765
50341,88194669
50342,375373424
50343,43630195
50344,22789749
50345,167100023
50346,46775929
50347,5357178
50348,55164543
50349,627949189
50350,10731141
50351,367378057
50352,144817802
50353,178372237
50354,330677902
50355,161595021
50356,345095824
50357,183221903
50358,522174096
50359,131841680
50360,10862228
50361,340901524
50362,26066580
50363,372096671
50364,22396581
50365,165265062
50366,354008741
50367,99073702
50368,218349224
50369,276545195
50370,1949357
50371,227262126
50372,421510831
50373,133807800
50374,151109304
50375,17809087
50376,399359680
50377,305512131
50378,580501187
50379,95796933
50380,242073287
50381,189644489
50382,537509581
50383,281132751
50384,37600978
50385,199474899
50386,27246292
50387,275889877
50388,60669654
50389,154910423
50390,368951003
50391,17809115
50392,106675933
50393,9289438
50394,66174687
50395,233553633
50396,133545700
50397,673693415
50398,757317351
50399,157007592
50400,4308713
50401,101039852
50402,331202286
50403,216383217
50404,422821618
50405,522436339
50406,9158386
50407,93568757
50408,138264312
50409,140754682
50410,207994619
50411,85966589
50412,169066238
50413,198950655
50414,519421701
50415,93568775
50416,558087946
50417,21610251
50418,21217035
50419,584957707
50420,249413394
50421,115457812
50422,194232089
50423,285982492
50424,493731618
50425,288341795
50426,91209509
50427,220839718
50428,394510119
50429,184139557
50430,38125353
50431,170508074
50432,565952297
50433,71286574
50434,166182704
50435,290963251
50436,382451511
50437,280084280
50438,12566328
50439,350469947
50440,400408380
50441,3391292
50442,317439806
50443,151502656
50444,4570944
50445,264748864
50446,508936004
50447,5619527
50448,341163849
50449,579190607
50450,277987152
50451,219529039
50452,312721234
50453,470925139
50454,277462870
50455,3653470
50456,124895071
50457,5357412
50458,2604908
50459,719961966
50460,43630446
50461,156614513
50462,62766962
50463,79413113
50464,233684859
50465,326614910
50466,19382144
50467,376706
50468,48217988
50469,139050885
50470,595312522
50471,234078093
50472,138395533
50473,181649295
50474,174047120
50475,35504018
50476,330022803
50477,167100307
50478,311148438
50479,202227613
50480,12566430
50481,41271201
50482,669630374
50483,472891302
50484,416006054
50485,115195817
50486,311017385
50487,348766121
50488,540917677
50489,190300079
50490,137871283
50491,309182388
50492,288604085
50493,100515766
50494,651542455
50495,514834361
50496,96583610
50497,144424893
50498,702660543
50499,27246528
50500,117161921
50501,150585281
50502,559005633
50503,55689157
50504,464895942
50505,490192843
50506,56344525
50507,316784589
50508,154124240
50509,320323536
50510,11648978
50511,609468371
50512,490323924
50513,135118804
50514,306429911
50515,415350747
50516,29212636
50517,180862945
50518,328712163
50519,509984740
50520,5619684
50521,609599462
50522,185843688
50523,151240681
50524,35504108
50525,379174892
50526,152289271
50527,557957116
50528,36683774
50529,87801855
50530,553762814
50531,151502849
50532,9158655
50533,307740672
50534,38649860
50535,191086593
50536,179552263
50537,112836616
50538,325435409
50539,735428627
50540,235388948
50541,66306067
50542,164216857
50543,435798042
50544,258719778
50545,133939236
50546,228835366
50547,233685031
50548,12828713
50549,156483626
50550,248496171
50551,110608428
50552,30130222
50553,414695475
50554,739229748
50555,306823224
50556,212844601
50557,329105465
50558,237879356
50559,101826621
50560,39043134
50561,226345023
50562,568574018
50563,155172931
50564,546816066
50565,203931715
50566,366985289
50567,454672459
50568,329891916
50569,18202701
50570,236306509
50571,21086287
50572,3260497
50573,52543570
50574,96059474
50575,381534292
50576,266715223
50577,247054423
50578,128303195
50579,42451036
50580,4571229
50581,354795614
50582,18727008
50583,468566113
50584,351649890
50585,438943845
50586,457556074
50587,12828779
50588,171294828
50589,299614317
50590,462143598
50591,260423790
50592,43630705
50593,124502130
50594,298565756
50595,33144957
50596,162906238
50597,235257983
50598,50184322
50599,60670086
50600,187023497
50601,171950219
50602,119914636
50603,165134476
50604,213762187
50605,222150799
50606,8241295
50607,204849301
50608,584171672
50609,605274265
50610,222675109
50611,610386085
50612,153731241
50613,475513004
50614,102351021
50615,436846766
50616,352567473
50617,397263025
50618,418234549
50619,271827129
50620,65126589
50621,104972477
50622,430293183
50623,754827458
50624,134332617
50625,473678026
50626,22790345
50627,30130383
50628,14008529
50629,96714962
50630,399622356
50631,78102747
50632,336052446
50633,155304162
50634,225165538
50635,195805412
50636,478527717
50637,4440296
50638,196198632
50639,31572202
50640,151765229
50641,427409645
50642,779337967
50643,347455736
50644,132235513
50645,172736764
50646,186237180
50647,346407168
50648,445366530
50649,47431940
50650,206684425
50651,242336010
50652,170770700
50653,142983436
50654,9289998
50655,133546255
50656,168673551
50657,415875345
50658,97108241
50659,83607827
50660,522436884
50661,107856147
50662,488489241
50663,18333979
50664,150978844
50665,72335648
50666,86753568
50667,391364901
50668,40354086
50669,135643437
50670,42451246
50671,342343983
50672,694403379
50673,614187316
50674,571719988
50675,308920633
50676,183222586
50677,211927354
50678,206160190
50679,177979711
50680,123453761
50681,113361217
50682,180863299
50683,139968833
50684,209961282
50685,104448331
50686,523354449
50687,215859538
50688,347062613
50689,255312219
50690,3129693
50691,141541726
50692,4702558
50693,669892960
50694,5751138
50695,316129636
50696,222544238
50697,365805938
50698,172867955
50699,323896083
50700,7192953
50701,65913210
50702,14401915
50703,430686588
50704,124895612
50705,182829433
50706,463716731
50707,231981444
50708,9552260
50709,511689100
50710,434749838
50711,226869652
50712,82035092
50713,73515413
50714,163824023
50715,665174424
50716,297255321
50717,232898974
50718,85574047
50719,163561888
50720,334873004
50721,284410286
50722,301318575
50723,124633521
50724,351781309
50725,449954239
50726,190169536
50727,398442944
50728,355451335
50729,33145289
50730,102613450
50731,230539722
50732,25018830
50733,156090831
50734,287162834
50735,377302
50736,82952664
50737,285458908
50738,545112541
50739,41140700
50740,317702623
50741,554549728
50742,109167073
50743,249283042
50744,299876835
50745,136823269
50746,38650342
50747,436847080
50748,268681706
50749,344834541
50750,570540528
50751,220709363
50752,393855475
50753,12042740
50754,109560307
50755,167363063
50756,175751671
50757,307085817
50758,296075770
50759,5358075
50760,259768828
50761,12435964
50762,219529726
50763,611435003
50764,500023809
50765,550748674
50766,152683013
50767,318095886
50768,25936404
50769,403161621
50770,207077909
50771,8241685
50772,310755862
50773,15581720
50774,169984539
50775,439992861
50776,587448863
50777,20693539
50778,100647460
50779,760726051
50780,144556582
50781,237486630
50782,479445544
50783,99861031
50784,420069930
50785,31834667
50786,208781867
50787,44941869
50788,222413354
50789,31834665
50790,152814131
50791,220971576
50792,145867322
50793,392151610
50794,636076605
50795,340116029
50796,75350591
50797,366854721
50798,157925953
50799,133022273
50800,495043147
50801,210092630
50802,242598487
50803,285327960
50804,278643289
50805,136299104
50806,709870179
50807,318095977
50808,220971626
50809,573817452
50810,199737965
50811,459915885
50812,59097711
50813,200786544
50814,476562033
50815,178766447
50816,23839349
50817,36946554
50818,473416314
50819,6931066
50820,216515199
50821,446808704
50822,94225033
50823,162775690
50824,330678928
50825,273662611
50826,321634964
50827,181650070
50828,222151321
50829,214680218
50830,463717019
50831,12960412
50832,227656348
50833,729006757
50834,195543718
50835,226083495
50836,528204469
50837,157401788
50838,52544200
50839,536068809
50840,73908937
50841,474858185
50842,490193612
50843,29304911
50844,26723024
50845,83083984
50846,141148881
50847,655082194
50848,628867799
50849,200786654
50850,441828069
50851,91865833
50852,173523690
50853,346669803
50854,699908845
50855,420332270
50856,174047981
50857,6144752
50858,7324397
50859,203670260
50860,147440374
50861,602915577
50862,202621689
50863,172868348
50864,579846909
50865,264356618
50866,385073935
50867,232375056
50868,384811794
50869,412730134
50870,159105816
50871,38388509
50872,96191261
50873,162513694
50874,354403109
50875,34325285
50876,209175333
50877,191349547
50878,1688366
50879,585089841
50880,159105841
50881,67879730
50882,6669108
50883,16892724
50884,79938358
50885,175489843
50886,482067257
50887,131973952
50888,208388929
50889,51626818
50890,176145219
50891,90555204
50892,173392709
50893,313377602
50894,592692038
50895,82166594
50896,36422476
50897,119259985
50898,187679571
50899,194757460
50900,243516248
50901,277988184
50902,396739418
50903,384025438
50904,97239902
50905,137741152
50906,217957217
50907,42845025
50908,344965991
50909,517849962
50910,340771691
50911,202228597
50912,158581624
50913,461357948
50914,153600894
50915,102482816
50916,323076995
50917,33145732
50918,305120133
50919,92390278
50920,35242887
50921,558220167
50922,445498249
50923,487048074
50924,60539786
50925,180077454
50926,301581204
50927,263963545
50928,2868122
50929,353485725
50930,236176287
50931,465028000
50932,217039777
50933,446546852
50934,195019690
50935,88064938
50936,26854316
50937,431473581
50938,18465713
50939,368690098
50940,546685873
50941,446546868
50942,42058686
50943,214025150
50944,83608512
50945,1557442
50946,241025988
50947,484426694
50948,176800712
50949,52413384
50950,133940169
50951,644072392
50952,618644430
50953,420201423
50954,163038162
50955,135513043
50956,584172500
50957,87409621
50958,5620690
50959,94225364
50960,15582168
50961,350733273
50962,132236250
50963,270255066
50964,129090515
